content,date,title,label
"SURYA.co.id - Berikut profil dan biodata Hermanto Dardak yang meninggal dunia hari ini, Sabtu (20/8/2022).Hermanto Dardak merupakan ayah Emil Dardak, Wakil Gubernur Jatim.Menurut info yang diterima SURYA.co.id, Hermanto Dardak meninggal dunia tadi malam di Pekalongan, Jawa Tengah karena kecelakaan lalu lintas.Kini Jenazah sedang dalam kepengurusan untuk ke rumah duka di Jl. H. Naman 28, Komplek Bina Marga II, Pd. Kelapa, Jaktim 13460.Kabar duka ini juga dibagikan oleh sang menantu, Arumi Bachsin, melalui instagram storiesnya.""Mohon doa terbaik untuk ayahanda kami, agar mendapat tempat terbaik di sisi-NYA"" tulis Arumi.Melansi dari Wikipedia, Achmad Hermanto Dardak lahir pada 6 Januari 1957.Ia adalah seorang insinyur sipil Indonesia dan Ketua Umum Persatuan Insinyur Indonesia (PII) periode 2015-2018.Ia sebelumnya menjabat sebagai Kepala Badan Pengembangan Infrastruktur Wilayah periode 2014−2016 dan Wakil Menteri Pekerjaan Umum periode 2010−2014.Sejak awal ia memang bercita-cita menjadi insinyur sipil, ITB adalah kampus impiannya.Hobinya adalah bermain musik dan basket.Filosofi hidupnya adalah ""Jangan pernah berhenti belajar"".Pada tahun 2014, ia menjadi orang Indonesia pertama yang memperoleh penghargaan paling bergengsi dunia di bidang pembangunan jalan (Road Sector), yaitu International Road Federation (IRF) Professional of the Year.Pendidikan:Karier:Organisasi:Penghargaan:>>>Ikuti Berita Lainnya di News Google SURYA.co.id","Sabtu, 20 Agustus 2022 09:02","BIODATA Hermanto Dardak yang Meninggal Dunia, Ayah Emil Dardak Wakil Gubernur Jatim",clickbait
"SURYA.co.id, - Berikut 5 Fakta kekalahan Persebaya Surabaya atas Borneo FC di laga pekan kelima BRI Liga 1 2022, masalah bola mati hingga kebobolan di menit akhir lagi.Persebaya Surabaya baru saja menelan kekalahan atas Borneo FC di Stadion Segiri, Samarinda pada Jumat (19/8/2022).Borneo FC unggul dua gol lewat Brace Matheus Pato (62, 90+2')Sementara Persebaya hanya mampu membalas satu gol lewat Silvio Junior (67').Dibalik kekalahan 2-1 atas Borneo FC tersebut, ada 5 fakta yang terjadi di atas lapangan.Apa saja? berikut SURYA.co.id merangkum.1.Debut Dua Pemain MudaLaga antara Borneo FC vs Persebaya Surabaya menjadi debut bagi dua pemain muda.Pertama adalah Marselino Ferdinan yang comeback dari cedera.Wonderkid Persebaya itu masuk di awal babak kedua menggantikan Michael Rumere.Sementara debut kedua didapatkan oleh Andre Oktaviansyah alias Andre Kobra.Andre Oktaviansyah mencatatkan debutnya bersama Persebaya di Liga 1 2022 usai menggantikan M Hidayat di menit ke-70.2. Keganasan Kei Hirose, Dua Penggawa Bajul Ijo CederaGelandang Borneo FC Kei Hirose tampil beringas saat melawan Persebaya Surabaya.","Sabtu, 20 Agustus 2022 10:13","5 Fakta Kekalahan Persebaya Surabaya Lawan Borneo FC: Masalah Bola Mati, Kebobolan Menit Akhir Lagi",clickbait
"SURYA.co.id - Berikut rangkuman fakta tentang meninggalnya Hermanto Dardak, ayah Emil Dardak Wagub Jatim.Diketahui, Wagub Jatim Emil Dardak Berduka karena sang ayah meninggal dunia setelah terlibat laka lantas di kawasan Pemalang Batang.Hermanto Dardak meninggal pada pukul 03.25 WIB tanggal 20 Agustus 2022.Saat ini Wagub Emil Dardak dikatakannya langsung terbang ke Jakarta untuk mengantarkan kepergian sang ayah tercinta.Berikut ulasan fakta selengkapnya.1. Kronologi kecelakaanAyahanda Wakil Gubernur Jawa Timur Emil Elestianto Dardak, yaitu Ir A Hermanto Dardak MSc PhD meninggal dunia pada Sabtu (20/8/2022) dini hari.Ayah tercinta Wagub Jatim tersebut diketahui meninggal dunia usai terlibat kecelakaan di kawasan Pemalang Batang.Kepala Biro Administrasi Pimpinan Setdaprov Jawa Timur M Ali Kuncoro mengatakan membenarkan kabar duka tersebut.Saat ini Wagub Emil Dardak dikatakannya langsung terbang ke Jakarta untuk mengantarkan kepergian sang ayah tercinta.“Innalillahi wainna ilaihi rojiun, telah meninggal dunia tokoh bangsa Bapak Ir A Hermanto Dardak yang merupakan ayahanda Wagub Jatim Bapak Emil Dardak,” kata Ali Kuncoro.Lebih lanjut ia menjelaskan bahwa ayahada Wagub Jatim yaitu Hermanto Dardak meninggal pada pukul 03.25 WIB tanggal 20 Agustus 2022.“Beliau meninggal dunia karena laka yang terjadi di ruas Pemalang Batang di KM 341+400,” kata Ali.Kronologinya, Hermanto Dardak tengah berada dalam kendaraan Innova bersama sang sopir.","Sabtu, 20 Agustus 2022 10:44",FAKTA Meninggalnya Hermanto Dardak Ayah Emil Dardak Wagub Jatim: Ini Kronologi dan Biodatanya,clickbait
"SURYA.co.id, - Striker asing Persebaya Surabaya, Silvio Junior mulai gacor usai cetak gol di dua laga secara beruntun, bikin Bonek terpukau? Silvio Junior sendiri diketahui memiliki nilai pasar atau market value senilai Rp 4,35 M di situs Transfermarkt.Pemain yang akrab disapa Juninho itu memang diselimuti keraguan dari para Bonek sejak pertama gabung.Pasalnya, Persebaya Surabaya seakan tak menemukan striker yang pas sepeninggal David Da Silva.Kini Silvio Junior membungkam keraguan yang ada.Striker asal Brazil itu sudah mulai terlihat moncer di lini depan Bajul Ijo.Di dua laga terakhir Silvio Junior sudah mencetak dua gol. Satu gol ia cetak saat melawan Madura United, satu gol lainnya dicetak di laga melawan Borneo FC. Baca juga: 5 Fakta Kekalahan Persebaya Surabaya Lawan Borneo FC: Masalah Bola Mati, Kebobolan Menit Akhir Lagi Baca juga: DISERBU BONEK Gegara Tackle Brutal ke Bek Persebaya Koko Ari, Kei Hirose Minta MaafGol Silvio Junior di laga melawan Borneo FC bahkan menunjukkan kualitasnya sebagai seorang striker.Ia berhasil meliuk-liuk melewati pertahanan musuh dan melepaskan tendangan dengan akurasi tinggi yang tak mampu dihalau oleh kiper.Video gol yang dicetak oleh Silvio Junior itu dapat disaksikan berikut ini.Aksi Silvio Junior itu langsung mendapat respons positif dari para Bonek.""Next dds 2""""Asli tambah suwe tambah apik""","Sabtu, 20 Agustus 2022 11:27","KUALITAS Striker Persebaya Surabaya Senilai Rp 4,35 M Mulai Gacor, Bikin Bonek Terpukau?",clickbait
"SURYA.CO.ID - Berikut ini biodata Emil Dardak, Wakil Gubernur Jawa Timur yang ayahnya, Hermanto Dardak meninggal dunia karena kecelakaan di Pematang BatangSekadar info, seiring kabar Hermanto Dardak meninggal dunia mencuat, profil dan biodata Emil Dardak pun disorot.Diketahui, Emil Dardak merupakan anak pasangan Hermanto Dardak dan Sri Widayati.Emil sekaligus cucu H. Mochamad Dardak, salah satu kyai Nahdlatul Ulama.Dari sang ibu, suami Arumi Bachsin ini mengalir darah Letjen Anumerta Wiloejo Poespojudo, Gubernur Lembaga Ketahanan Nasional pertama di era Bung Karno.Pria bernama asli Emil Elestianto Dardak ini lahir di Jakarta, 20 Mei 1984.Nama Emil Dardak mulai dikenal saat dirinya terjun ke dunia politik.PendidikanPada tahun 2001 atau saat berusia 17 tahun, Emil Dardak memperoleh gelar diploma dari Melbourne Institute of Business and Technology.Emil kemudian meneruskan pendidikan S1 di Universitas New South Wales, Australia.Sedangkan gelar S2 dan S3 didapatkan dari Ritsumeikan Asia Pacific University, Jepang.Pada tahun 2001-2003, Emil menjadi World Bank Officer di Jakarta, dan Media Analysis Consultant di Ogilvy.Puncak karier Emil dicapai saat didaulat menjadi Chief Business Development and Communication-Executive Vice President di PT Penjaminan Infrastruktur Indonesia (Persero).Emil meraih gelar Doktor Ekonomi Pembangunan termuda di Jepang dari Ritsumeikan Asia Pacific University pada usia 22 tahun.","Sabtu, 20 Agustus 2022 11:36","Biodata Emil Dardak Wakil Gubernur Jatim, Ayahnya Hermanto Dardak Meninggal Dunia Hari ini",clickbait
"SURYA.co.id - Kabar terbaru Pesulap Merah atau Marcel Radhival tampak mengunjungi kantor Polsek Cilandak.Belum dapat dipastikan apakah kunjungannya ke kantor polisi ini berkaitan dengan perseteruannya dengan Gus Samsudin atau tidak.Melansir dari instagram stories-nya, Jumat (19/8/2022), tampak ia mengunggah ulang stories @indrsyahptra.Dalam unggahan tersebut tampak Pesulap Merah berfoto di kantor Polsek Cilandak.Ia juga mengucapkan terima kasih kepada Kapolsek Cilandak. Baca juga: KLARIFIKASI Pesulap Merah Setelah Jati Dirinya Diungkap Firdaus Oiwobo, Marcel Radhival Sebut Fitnah""Kalau bukan kita yang peduli pada generasi INDONESIA, siapa lagi?"" tulis Pesulap Merah.Sebelumnya, Pesulap Merah telah dilaporkan oleh Gus Samsudin ke Polda Jatim atas dugaan pencemaran nama baik.Gus Samsudin pun telah menjalani pemeriksaan pada Jumat (12/8/2022) lalu. Sementara Pesulap Merah dijadwalkan diperiksa pada pekan depan.Baik Pesulap Merah maupun Gus Samsudin sama-sama memberikan klarifikasi. Keduanya beberapa kali diundang program TV swasta dan podcast pesohor tanah air.Keduanya terang-terangan tak mau kalah. Bahkan Gus Samsudin mengatakan bahwa pihaknya meminta ganti rugi sebesar Rp 100 miliar.Hal tersebut ia katakan kepada Denny Sumargo.Kepada mantan pebasket tersebut, Pesulap Merah membeberkan tujuannya melayangkan tuntutan kepada Pesulap Merah.Diduga, Gus Samsudin dituduh oleh Pesulap Merah.Ia disebut telah menggunakan trik atau tipuan untuk mengelabuhi pasien yang berobat kepadanya.","Sabtu, 20 Agustus 2022 11:44","KABAR TERBARU Pesulap Merah Datangi Kantor Polsek Cilandak, Buntut Perseteruan dengan Gus Samsudin?",clickbait
"SURYA.CO.ID, GRESIK - Korban kecelakaan lalu lintas di Gresik mendapat bantuan dari Satlantas Polres Gresik.Polisi datang ke RSUD Ibnu Sina mendatangi korban kecelakaan yang sedang menjalani perawatan.Supiyadi korban kecelakaan di Jalan Raya Cerme masih mengalami luka di bagian kepala. Dia menjalani perawatan didampingi istrinya.Kanit Laka Satlantas Polres Gresik Ipda Wiji Mulyono memberikan bantuan kepada korban.Supiyadi mengungkapkan rasa terima kasih atas perhatian. Menurutnya bantuan yang diberikan sangat berarti buat keluarganya.“Alhamdulillah atas bantuannya Satlantas Polres Gresik, semoga dengan bantuan ini dapat memperingan kebutuhan keluarga dan saya,"" kata dia, Sabtu (20/8/2022).Kapolres Gresik AKBP Mochamad Nur Azis melalui Kasatlantas AKP Agung Fitransyah menuturkan, tali asih dan bantuan meeupakan bentuk kepedulian kepada korban kecelakaan.“Bentuk Kepedulian kami Satuan Lalulintas Polres Gresik ikut berempati kepada para korban laka lantas sehingga dapat menumbuhkan kesadaran akan pentingnya tertib berlalu lintas di jalan raya sehingga tercipta Kamseltibcarlantas di wilayah hukum Polres Gresik,” ujar AKP Agung.Kanit laka Ipda Wiji mengatakan, dengan bantuan sosial ini bisa membantu dan meringankan beban korban kecelakaan lalu lintas.""Semoga membantu meringankan beban korban,"" tambah Wiji.BACA BERITA SURYA.CO.ID DI GOOGLE NEWS LAINNYA","Sabtu, 20 Agustus 2022 12:21",Korban Laka Lantas yang Dirawat di RSUD Ibnu Sina Ini Terima Bantuan dari Satlantas Polres Gresik,clickbait
"SURYA.CO.ID - Jadwal tayang Preman Pensiun 6 episode perdana akhirnya terungkap.Sebelum sinetron Preman Pensiun 6 tayang di layar kaca, simak kembali sinopsisnya di artikel ini. Jadwal tayang Preman Pensiun 6 dibongkar oleh Epy Kusnandar, pemeran tokoh Kang Mus, melalui kolom komentar Instagram pribadinya.Bermula ketika para pemain Preman Pensiun 6 diketahui telah melakukan kegiatan promosi di Bandung, Jawa Barat, Kamis (18/8/2022) lalu. Sejak itu, banyak warganet yang tak sabar menunggu jadwal tayang Preman Pensiun 6 dirilis.""Kapan tayangnya?""Terbaru, Epy Kusnandar justru menjelaskan bahwa Preman Pensiun bakal tayang perdana pada Senin (21/8/2022) mendatang.Pun akun Instagram @premanpensiun.mncp yang menjelaskan, sinetron tersebut akan tayang perdana pada 21 Agustus 2022 pukul 18.45 WIB.""Jangan sampai kelewatan episode PERDANA Preman Pensiun 6 mulai 21 Agustus 2022 pukul 18.45 WIB hanya di @officialrcti !""Sinopsis Preman Pensiun 6Dilansir dari Tribun Jogja, disebutkan bahwa sinopsis Preman Pensiun 6 menceritakan kehidupan Kang Mus diperankan oleh Epy Kusnandar, yang akan kembali ke Bandung.Kang Mus kembali setelah sekian lama pulang ke kampung halaman.Kondisi ini cukup berat, sebab Kang Mus sebenarnya masih betah hidup di kampung halamannya.Namun akhirnya Kang Mus memutuskan untuk kembali ke Bandung untuk menemui keluarganya dan melanjutkan bisnis kicimpring.","Sabtu, 20 Agustus 2022 13:25","AKHIRNYA Jadwal Tayang Preman Pensiun 6 Episode Perdana Terungkap, Simak Lagi Sinopsisnya",clickbait
"SURYA.CO.ID - Berikut cara download Murottal 30 Juz via MP3 Juice, yang bisa memilih berbagai versi.Kini, download Murottal 30 Juz via MP3 Juice tidak membutuhkan aplikasi tambahan. Anda hanya perlu mengikuti 5 langkah ini. 1. Kunjungi situs https://wwwmp3juices.com melalui jenis browser apapun, misalnya Google Chrome, Mozilla Firefox, Opera, dan lain sebagainya.2. Setelah halaman utama MP3 Juice terbuka, silahkan ketik kata kunci doa-doa pendek di kolom pencarian yang tersedia.3. Nantinya daftar musik atau lagu yang ingin Anda download akan muncul di bawah kolom pencarian.4. Silakan pilih mana saja yang ingin Anda download dengan menekan tombol ""Download"", jika ingin memutarnya tinggal tekan tombol ""Play"".5. Hasil download lagu atau musik di MP3 Juice ini akan tersimpan perangkat Anda, baik di HP atau laptop.Dengan demikian, Anda dapat memutar murottal 30 juz secara offline.Sekadar info, MP3 Juice merupakan situs gratis untuk mencari file audio MP3 dari YouTube dan platform lainnya lalu men-download dan menyimpannya.Dengan MP3 Juice memungkinkan kita menyimpan lagu atau musik di ponsel atau laptop sehingga bisa menghemat kuota.Situs atau website MP3 Juice ini sejatinya mengubah atau konversi sebuah video dari platformi tertentu, termasuk YouTube menjadi audio dengan format MP3.Pengguna dapat dengan mudah mengoperasikan MP3 Juice, tinggal ketik kata kunci yang diinginkan.Maka hasil yang keluar akan muncul dalam daftar.Sebelum lagu atau musik MP3 diunduh, pengguna juga dapat memutarnya terlebih dahulu, untuk memastikan apakah itu sudah sesuai dengan apa yang dicari.Ikuti Berita Lainnya di News Google SURYA.co.id","Sabtu, 20 Agustus 2022 14:00","Cara Download Murottal 30 Juz via MP3 Juice di HP, Bisa Pilih Berbagai Versi Hanya dengan 5 Langkah",clickbait
"SURYA.CO.ID, MADIUN - Keterbatasan fisik tak menyurutkan semangat Herlin Susilowati (43) untuk melestarikan kesenian budaya wayang sebagai warisan budaya leluhurnya.Di galeri Sanggar Wayang Hias Karya Budaya yang berada di rumahnya, di Jalan Imam Bonjol, Gang Jati Subur 2, Kelurahan Klegen, Kecamatan Kartoharjo, Kota Madiun, ratusan tokoh wayang karya tangan Herlin dipajang.Uniknya ibu satu anak tersebut tidak hanya membuat wayang berbahan dasar kulit kerbau, namun juga membuat wayang berbahan dasar kardus bekas.Penyandang Tunadaksa tersebut mulai menekuni kerajinan wayang semenjak ia lulus SMA pada tahun 2001.""Saya melihat sekeliling lingkungan saya banyak kardus bekas yang tidak terpakai, saya berpikir bagaimana mengolah limbah menjadi rupiah,"" kata Herlin, Sabtu (20/8/2022).Ia pun mempunyai ide untuk menyulap kardus tersebut menjadi tokoh-tokoh wayang di Sanggar Wayang Hias Karya Budaya milik ayahnya yang sudah terlebih dahulu terjun ke dunia produksi perwayangan.""Karena saya suka wayang dan ingin melestarikan budaya, makanya kardus tersebut saya buat jadi wayang. Kebetulan saya juga sudah belajar dari bapak,"" lanjutnya.Tak disangka karya tangan Herlin mendapatkan respon yang baik dan sukai masyarakat terutama anak-anak karena unik dan harganya yang terjangkau.Dengan ukuran tinggi wayang 12 centimeter, Herlin hanya menjualnya dengan harga Rp 10 ribu pertokoh.Lalu ukuran 18 centimeter dihargai Rp 15 ribu, sedangkan ukuran 30 centimeter dihargai Rp 20 ribu.""Kalau ukuran normal seperti wayang yang dimainkan dalang harganya Rp 35 ribu sampai Rp 50 ribu pertokoh. Sedangkan wayang gunung atau gunungan harganya Rp 100 ribu,"" jelas pemilik Aisyah Handicraft ini.Berbeda lagi dengan harga wayang berbahan dasar kulit kerbau yang dijual dengan harga paling murah Rp 200 ribu pertokoh dan paling mahal Rp 2 juta.Selain bahan dasarnya yang menggunakan kulit kerbau, gapit atau pengapit wayang tersebut juga menggunakan tulang penyu.Selain itu proses dan waktu pembuatannya juga memakan waktu yang lebih lama.","Sabtu, 20 Agustus 2022 15:01","Sosok Herlin Susilowati yang Sulap Limbah Jadi Berkah, Wayang Kardus Dibawa hingga Benua Eropa",clickbait
"SURYA.CO.ID - Berikut ini cara menerjemahkan file PDF Bahasa Inggris ke Bahasa Indonesia memakai Google Translate.Dalam artikel ini juga dijelaskan cara menerjemahkan file PDF Bahasa Inggris menggunakan kamera ponsel.Cara menerjemahkan file PDF Bahasa Inggris ke Bahasa Indonesia sebenarnya sangat mudah. Dengan menggunakan fitur Google Translate, Anda tak perlu repot menyalin dan menempel teks untuk kemudian diterjemahkan.Bagaimana caranya? Ikuti langkah-langkah di bawah ini.Cara Terjemakan Dokumen Inggris-Indonesia Tanpa CopasPertama, buka halaman Google Tanslate terlebih dahulu.Kedua, pilih menu ""Terjemahkan Dokumen"" yang berada di bawah kolom penerjemahan.Ketiga, klik menu ""Choose File"".Keempat, unggah dokumen yang ingin Anda terjemahkan diterjemahkan. Apabila masih berformat PDF, ubah terlebih dahulu ke Microsoft Word.Kelima, pilih ""Terjemahkan"". Setelah itu, seluruh teks akan diterjemahkan oleh Google Translate secara otomatis .Itulah cara cepat untuk terjemahkan dokumen Inggris-Indonesia pakai Google Translate. Selamat mencoba!Bisa Pakai Kamera untuk Terjemahkan TeksCaranya mudah, namun pastikan Anda telah memasang aplikasi Google Translate terlebih dahulu. ","Sabtu, 20 Agustus 2022 16:50","CARA Menerjemahkan File PDF Inggris Pakai Google Translate, Bisa Juga Pakai Kamera Ponsel",clickbait
"SURYA.CO.ID - Berikut fakta kasus perseteruan Pesulap Merah dan Gus Samsudin yang berbuntut pelaporan ke pihak berwajib.Sejak kasus perseteruan Pesulap Merah dan Gus Samsudin meyeruak, kini keduanya makin dikenal oleh publik. Tak jarang, kedianya juga mendapat fitnah.Paling baru, Pesulap Merah mendapat fitnah dari Firdaus Oiwobo, yang mengungkap jati dirinya.Tak hanya itu, Pesulap Merah juga diketahui mendatangi Polsek Cilandak. Seperti apa kasusnya? Berikut berita selengkapnya.1. Pesulap Merah dapat fitnahFirdaus Oiwobo melalui Youtube Uya Kuya TV sempat menyebut bahwa ia kenal dengan bapak angkat Pesulap Merah.Firdaus mengaku satu perguruan dengan bapak angkat Pesulap Merah, dan menyebut keuarga angkat Pesulap Merah adalah seorang dukun senior.Seolah mengklarifikasi pernyataan Firdaus Oiwobo, Pesulap Merah dalam instagram storiesnya memberikan pengakuan.Ia mempertanyakan sejak kapan punya bapak angkat.Pesulap Merah juga menyebut hal itu adalah fitnah tanpa bukti.""Sejak kapan gw punya bapak angkat dan sejak kapan gw kenal charly van houten?Orang mabok buat fitnahan macam-macam tanpa bukti sama sekali"" tulis @marcelradhival1 dalam instagram storiesnya.Sebelumnya, Firdaus Oiwobo selaku kuasa hukum Persatuan Dukun se-Indonesia hadir sebagai bintang tamu di Youtube Uya Kuya.Dalam kesempatan tersebut, Firdaus mengungkap bahwa Pesulap Merah adalah seorang dukun yang satu perguruan dengannya.","Sabtu, 20 Agustus 2022 17:13",FAKTA Kasus Perseteruan Pesulap Merah dan Gus Samsudin: Dapat Fitnah hingga Datangi Polsek Cilandak,clickbait
"SURYA.CO.ID - Sebuah kabar beredar menyebutkan bahwa Kaesang Pangarep dam Erina Gudono akan segera menikah.Meski belum diketahui pasti, namun kabar pernikahan ini tersirat jelas dari unggahan putri pertama Joko Widodo Kahiyang Ayu.Seperti diberitakan sebelumnya, kabar kedekatan Kaesang Pangarep dan Erina Gudono bermula saat keduanya diketahui tengah menonton pertandingan bola beberapa waktu silam. Baca juga: FOTO-FOTO Lawas Erina Gudono Pacar Kaesang Pangarep Viral, Kecantikan Terlihat Sejak BeliaTak hanya itu, Erina Gudono juga tampak menemani Kaesang Pangarep dalam upacara HUT ke-77 RI yang digelar di Istana Negara, Rabu (17/8/2022).Melansir Tribunnews, Kahiyang Ayu mengunggah momen kebersamaannya dengan Kaesang dan Erina Gudono, Sabtu (20/8/2022).Dalam foto, terlihat pula dua anak Kahiyang Ayu, Sedah Mirah Nasution dan Panembahan Al Nahyan Nasution.Kahiyang, Erina, dan Kaesang tersenyum ke arah kamera, sedangkan Sedah dan Nahyan terlihat sibuk sendiri.Dari background foto, diduga momen tersebut diambil di Istana Bogor.Pada unggahan tersebut, Kahiyang juga menandai akun Erina dan Kaesang.Sementara isi captionnya sontak buat heboh publik.Lantaran Kahiyang menyebut Kaesang dan Erina sudah selangkah lebih maju?""One step closer @kaesangp @erinagudono,"" tulis Kahiyang.Apa maksud tulisan Kahiyang tersebut?Apakah ini pertanda Kaesang dan Erina bakal segera melepas masa lajang? Baca juga: Eks Kaesang Pangarep Buka Suara Soal Gagal Jadi Mantu Jokowi, Tak Mau Anggap Erina Gudono Musuh","Sabtu, 20 Agustus 2022 18:27",Benarkah Kaesang Pangarep dan Erina Gudono Segera Menikah? Sang Kakak Tulis 'One Step Closer' di IG,clickbait
"SURYA.CO.ID - Bonek tampaknya tak muluk-muluk soal Persebaya Surabaya yang tampak lesu dan mulai puasa kemenangan di tiga pertandingan.Melalui kolom komentar Instagram Persebaya, Bonek hanya meminta satu syarat pada pemain agar klub kebanggaan mereka tidak degradasi pada musim ini.Mengingat, Persebaya Surabaya belum memenangkan game di dua pertandingan terakhir dan pada satu laga pembuka. Baca juga: DISERBU BONEK Gegara Tackle Brutal ke Bek Persebaya Koko Ari, Kei Hirose Minta MaafSatu-satunya kemenangan yang diraih Persebaya adalah saat melawan Persita Tangerang di Stadion Gelora Bung Tomo beberapa waktu lalu.Bonek kemudian mulai pasrah dengan permainan Persebaya yang dinilao banyak membuang-buang peluang.Mereka mulai bersuara di kolom komentar Instagram Persebaya, Sabtu (20/8/2022).""Sampe akhir musim gak degradasi ae wis alhamdulillah jul""""Musim iki gak degradasi ae wis apik. Gak usah muluk-muluk 3 besar""""Kalau belum unggul 3-0 jangan buang-buang peluang""""Statistik pertandingan Persebaya menghadapi Borneo FC kemarin.Bangkit Jol!"" Baca juga: Tiket Persebaya vs PSIS Semarang Sudah Bisa Dibeli, dari Harga 75 hingga 350 RibuJadwal Persebaya vs PSIS SemarangPersebaya Surabaya tak punya banyak waktu untuk menyesali kekalahan lawan Borneo FC.Pasalnya, pasukan Aji Santoso bakal langsung menatap laga kandang melawan PSIS Semarang yang akan digelar pada Selasa (23/8/2022) mendatang.","Sabtu, 20 Agustus 2022 19:44","Bonek Tak Mau Muluk soal Bajul Ijo Puasa Kemenangan, Minta Satu Syarat di Instagram Persebaya",clickbait
"SURYA.co.id | JAKARTA - Inilah peran vital istri Ferdy Sambo, Putri Candrawathi sebelum pembunuhan Brigadir J atau Nofriansyah Yosua Hutabarat yang telah direncanakan bersama suaminya.Setelah rapat di lantai tiga di rumah pribadinya di Jalan Saguling, Putri menggiring Brigadir J ke rumah dinas Irjen Ferdy Sambo di Jalan Duren Tiga, Jakarta Selatan.Putri tak sendiri. Dia ditemani Brigadir Ricky Rizal alias Brigadir RR dan Richard Eliezer alias Bharada E menuju rumah dinas.Kabareskrim Polri Komjen Agus Andrianto menyatakan Brigadir J diminta ke rumah dinas bersama Bripka RR, Bharada E dan Kuat Maruf.""(Perannya) mengajak berangkat ke Duren tiga bersama RE, RR, KM, Alm J,"" beber Agus,Sabtu (20/8/2022).Agus menuturkan Putri juga diduga turut mengikuti skenario yang dibangun oleh suaminya, Ferdy Sambo terkait kematian Brigadir J.Termasuk, kata Agus, Putri juga turut menjanjikan sejumlah uang kepada tiga tersangka lainnya.Uang itu diberikan terkait rangkaian kematian Brigadir J.""Mengikuti skenario yang dibangun oleh FS, bersama FS saat menjanjikan uang kepada RE, RR dan KM,"" pungkasnya.Saat eksekusi Putri ada di lantai 3 rumah dinas suaminya.""(Putri) Ada di lantai 3 saat Riki dan Ricard saat ditanya kesanggupan untuk menembak almarhum Josua,"" kata Agus.Bharada E melaksanakan tugasnya sebagai eksekutor.Bharada E meletuskan beberapa tembakan ke Brigadir J.Sementara Ferdy Sambo membuat rekayasa baku tembak dengan menembakkan peluru ke dinding memberikan efek.","Sabtu, 20 Agustus 2022 20:12",TERUNGKAP Peran Besar Istri Ferdy Sambo Giring Brigadir J ke TKP Setelah 1 Jam Rapat dengan Suaminya,clickbait
"SURYA.co.id | JAKARTA - Sosok pria ini ingin adopsi anak Ferdy Sambo setelah ibunya, Putri Candrawathi terseret dugaan pembunuhan berencana Brigadir J atau Nofriansyah Yosua Hutabarat dan terancam hukuman mati.Keinginan pria tersebut mengadopsi anak Ferdy Sambo lantaran sempat membuat bimbang penyidik Bareskrim menetapkan status tersangka istri Ferdy Sambo. Anak Ferdy Sambo yang ingin diadopsi itu usianya masih di bawah limah tahun, yakni 1,5 tahun.Di usia yang masih sangat belia itu, dia harus kehilangan kasih sayang kedua orangtuanya secara langsung.Pasalnya, eks Kadiv Propam Polri, Irjen Ferdy Sambo dan Putri Candrawathi dijerat pasal pembunuhan berencana, yakni pasal 340 KUHP subsider pasal 388 juncto pasal 55 dan 56.Irjen Ferdy Sambo dan Putri Candrawathi tidak sendirian.Sepanjang penyidikan oleh Timsus bentukan Kapolri Jenderal Listyo Sigit Prabowo yang berjalan sebulan ini, sudah ada tersangka lainnya dijerat pasal sama.Mereka ada dua ajudan Ferdy Sambo, yakni Richard Eliezer alias Bharada E dan Brigadir Ricky Rizal alias Brigadir RR.Satu lagi Kuwat Ma'ruf selaku asisten rumah tangga keluarga Irjen Ferdy Sambo.Di tengah ketidakpastian nasib anak Ferdy Sambo tersebut, pengacara keluarga Brigadir J, Kamaruddin Simanjuntak lah sosok pria yang ingin mengadopsi balita Putri.Kamaruddin berjanji akan menyekolahkan anal Ferdy Sambo, bahkan hingga jadi dokter.Sekedar informasi, Ferdy Sambo dan Putri Candrawathi memiliki empat orang anak, berusia 21 tahun, 17 tahun, 15 tahun, dan 1,5 tahun.Kamaruddin menyampaikan keinginannya mengadopsi anak Ferdy Sambo saat hadir di acara Kompas Petang.""Sebenarnya kala itu pertimbangan Kabareskrim cukup baik, bagaimana dengan anaknya yang masih di bawah umur?"" ucap Kamaruddin.","Sabtu, 20 Agustus 2022 21:00","SOSOK Ini Ingin Adopsi Anak Ferdy Sambo Usai Putri Candrawathi Terancam Hukuman Mati, Bikin Bimbang",clickbait
